Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
2534,2,,0,1,1,0,2,289,2017,10,17,2,0.0,0,0,67.0,,2
2535,1,0.0,0,1,1,0,2,107,2018,6,10,2,0.0,0,0,120.0,0.0,2
2536,1,0.0,0,3,1,0,2,6,2018,11,1,2,,0,0,75.0,,2
2537,2,0.0,0,3,1,0,2,304,2018,11,3,1,0.0,0,0,89.0,0.0,1
2538,2,0.0,0,4,1,0,2,13,2018,12,14,1,0.0,0,0,88.4,1.0,2
2539,1,0.0,1,4,1,0,2,141,2018,7,6,1,0.0,0,0,107.95,0.0,2
2540,2,0.0,0,2,1,0,2,188,2018,10,18,1,0.0,0,0,105.5,1.0,1
2541,2,0.0,2,1,3,1,2,156,2018,8,21,1,0.0,0,0,103.5,0.0,1
2542,2,0.0,0,2,1,0,1,32,2018,2,5,1,0.0,0,0,89.3,,2
2543,2,0.0,0,3,3,0,2,44,2018,3,9,1,0.0,0,0,71.1,1.0,2
2544,2,0.0,1,1,1,0,2,0,2018,10,1,1,0.0,0,0,165.0,0.0,2
2545,2,0.0,0,4,1,0,1,55,2017,11,18,2,0.0,0,0,60.0,1.0,2
2546,2,0.0,1,3,1,0,4,352,2018,12,29,1,0.0,0,0,73.74,0.0,1
2547,2,0.0,0,3,1,0,2,0,2018,8,10,1,0.0,0,0,130.9,1.0,2
2548,2,2.0,2,0,1,0,6,10,2018,7,3,4,0.0,0,0,35.0,3.0,2
2549,1,,0,2,1,0,2,192,2018,6,24,2,0.0,0,0,95.0,0.0,2
2550,2,0.0,2,2,1,1,4,190,2018,5,6,1,,0,0,109.3,0.0,1
2551,1,0.0,1,0,3,0,2,24,2018,11,20,1,0.0,0,0,60.06,1.0,2
2552,2,1.0,0,1,1,0,2,16,2018,12,21,1,0.0,0,0,105.4,2.0,2
2553,1,0.0,1,4,1,0,2,113,2018,9,7,1,0.0,0,0,118.8,0.0,1
2554,2,0.0,0,1,1,0,2,27,2018,6,9,2,,0,0,120.0,0.0,2
2555,2,0.0,0,3,1,0,2,259,2018,5,5,1,0.0,0,0,90.0,0.0,1
2556,2,0.0,2,3,2,0,2,219,2018,12,22,1,0.0,0,0,106.25,1.0,2
2557,2,0.0,4,5,2,0,2,229,2018,11,13,1,0.0,0,0,107.64,1.0,1
2558,2,,2,2,3,0,2,1,2018,4,16,1,0.0,0,0,89.0,1.0,2
2559,2,1.0,1,2,1,1,2,118,2018,8,15,1,0.0,0,0,139.5,1.0,2
2560,2,,1,0,3,0,2,1,2018,1,3,1,0.0,0,0,75.0,0.0,2
2561,2,0.0,0,2,1,0,1,9,2018,9,29,3,0.0,0,0,99.0,0.0,2
2562,2,,2,2,3,0,2,42,2018,12,9,1,0.0,0,0,74.8,1.0,2
2563,3,0.0,2,1,1,0,1,34,2018,10,2,1,0.0,0,0,158.4,1.0,2
2564,3,0.0,0,4,1,0,1,259,2018,12,7,1,0.0,0,0,104.55,1.0,2
2565,2,,0,1,1,0,1,35,2017,12,26,1,0.0,0,0,97.0,1.0,2
2566,1,0.0,0,2,1,0,2,192,2018,6,24,2,0.0,0,0,95.0,0.0,2
2567,2,0.0,0,3,1,0,2,77,2018,4,14,1,0.0,0,0,96.3,1.0,2
2568,2,,1,3,1,0,1,11,2018,9,15,1,0.0,0,0,113.34,1.0,2
2569,2,0.0,0,2,1,0,2,9,2018,5,31,1,,0,0,111.35,2.0,2
2570,3,0.0,2,1,1,0,1,223,2018,10,29,1,0.0,0,0,128.7,2.0,1
2571,2,0.0,1,2,1,0,2,19,2018,12,5,1,0.0,0,0,104.0,,2
2572,1,0.0,2,3,1,0,2,2,2018,1,2,1,0.0,0,0,88.0,0.0,2
2573,2,,2,2,1,0,2,22,2017,11,6,2,,0,0,43.5,0.0,2
2574,2,0.0,1,3,1,0,2,85,2018,11,14,1,0.0,0,0,89.7,2.0,2
2575,2,0.0,1,3,1,0,2,102,2018,12,5,2,,0,0,68.0,0.0,2
2576,1,0.0,0,1,1,0,2,2,2017,12,11,2,,0,0,75.0,0.0,2
2577,2,0.0,2,3,1,0,2,144,2018,9,23,1,,0,0,129.6,2.0,2
2578,2,0.0,2,1,1,0,2,154,2018,7,10,1,0.0,0,0,111.3,1.0,1
2579,1,0.0,0,1,2,0,2,221,2018,8,12,2,0.0,0,0,73.0,0.0,2
2580,2,0.0,1,4,3,0,2,54,2018,11,2,1,0.0,0,0,85.6,3.0,2
2581,1,0.0,2,1,1,0,2,1,2018,2,28,1,0.0,0,0,60.0,0.0,1
2582,3,0.0,2,4,1,0,1,26,2018,6,17,1,0.0,0,0,161.6,0.0,1
2583,2,0.0,2,1,3,1,2,166,2018,8,6,1,0.0,0,0,103.5,1.0,1
2584,3,0.0,1,3,1,0,1,88,2018,10,10,1,0.0,0,0,151.2,0.0,1
2585,2,,1,4,1,0,1,12,2018,3,30,1,0.0,0,0,140.0,0.0,1
2586,2,2.0,0,1,1,0,3,10,2017,8,22,1,0.0,0,0,97.0,1.0,2
2587,2,0.0,0,2,2,0,2,63,2017,9,4,2,0.0,0,0,116.0,0.0,2
2588,2,0.0,2,5,1,0,2,116,2018,3,25,1,0.0,0,0,104.14,1.0,2
2589,2,0.0,1,4,1,0,1,18,2018,3,9,1,0.0,0,0,116.8,,2
2590,2,0.0,4,12,3,0,2,9,2018,1,13,1,0.0,0,0,69.5,1.0,2
2591,2,,0,2,1,0,2,0,2017,11,12,1,0.0,0,0,85.0,0.0,2
2592,1,,0,4,2,0,2,33,2017,10,21,2,0.0,0,0,79.11,0.0,2
2593,2,0.0,2,6,3,0,2,102,2018,7,8,1,0.0,0,0,99.0,1.0,2
2594,2,2.0,0,3,1,0,3,136,2018,5,26,1,0.0,0,0,198.9,0.0,1
2595,2,0.0,0,3,1,0,2,82,2018,3,31,1,0.0,0,0,68.42,0.0,2
2596,1,0.0,1,5,1,0,2,349,2018,10,4,2,0.0,0,0,80.0,0.0,1
2597,2,0.0,0,1,1,0,2,1,2018,7,20,1,0.0,0,0,111.0,0.0,2
2598,2,0.0,0,3,1,0,2,23,2018,6,21,1,0.0,0,0,127.67,0.0,1
2599,2,0.0,2,4,3,0,2,79,2018,6,16,1,0.0,0,0,120.6,0.0,2
2600,2,0.0,1,1,1,0,2,275,2018,6,4,1,0.0,0,0,62.8,0.0,1
2601,2,0.0,1,3,1,0,1,26,2018,9,19,1,0.0,0,0,169.0,1.0,2
2602,1,0.0,0,2,1,0,2,164,2017,10,2,2,0.0,0,0,100.0,0.0,2
2603,3,0.0,0,3,1,0,1,128,2018,8,4,1,0.0,0,0,140.7,1.0,2
2604,2,0.0,1,2,1,0,2,135,2017,9,14,2,0.0,0,0,90.0,0.0,2
2605,2,0.0,2,2,1,0,1,71,2018,10,7,1,0.0,0,0,101.87,0.0,1
2606,2,0.0,0,2,2,0,2,39,2017,8,14,2,,0,0,101.5,,2
2607,1,0.0,2,0,1,0,2,5,2018,2,28,3,1.0,0,2,66.0,,2
2608,2,0.0,2,5,2,0,2,277,2018,9,5,2,0.0,0,0,89.14,1.0,2
2609,2,0.0,1,4,2,0,2,26,2018,4,18,2,0.0,0,0,133.8,0.0,2
2610,2,0.0,0,1,1,0,2,92,2017,7,31,1,0.0,0,0,76.5,,1
2611,3,0.0,1,1,1,0,1,43,2018,7,18,1,0.0,0,0,168.3,,2
2612,2,0.0,0,2,2,0,2,292,2018,7,21,1,0.0,0,0,115.0,0.0,1
2613,1,0.0,2,2,1,0,2,116,2018,2,28,2,0.0,0,0,76.0,0.0,2
2614,2,0.0,1,2,1,0,2,29,2018,4,11,1,0.0,0,0,109.2,1.0,2
2615,2,0.0,2,0,2,0,2,386,2018,10,23,2,0.0,0,0,115.0,,1
2616,2,0.0,2,1,2,0,2,150,2018,1,2,2,0.0,0,0,101.0,0.0,2
2617,2,0.0,0,3,1,0,2,104,2017,12,3,2,0.0,0,0,75.0,0.0,2
2618,2,0.0,2,3,1,0,2,276,2018,5,13,2,0.0,0,0,61.0,0.0,1
2619,2,0.0,1,2,1,0,2,0,2017,9,21,1,0.0,0,0,145.0,1.0,2
2620,2,0.0,2,1,1,0,2,68,2018,6,18,1,0.0,0,0,92.83,0.0,1
2621,2,0.0,0,1,1,0,2,4,2018,2,20,1,0.0,0,0,93.0,0.0,2
2622,2,0.0,0,3,1,0,2,37,2018,10,13,2,0.0,0,0,105.0,0.0,2
2623,1,0.0,0,2,1,0,2,64,2018,5,17,3,,0,0,130.0,0.0,2
2624,2,0.0,0,2,2,0,2,102,2017,10,16,1,0.0,0,0,101.5,0.0,1
2625,2,0.0,0,1,1,0,2,50,2018,3,24,1,0.0,0,0,99.0,1.0,2
2626,2,0.0,1,4,2,1,2,49,2018,5,9,1,0.0,0,0,170.1,1.0,2
2627,2,0.0,0,3,1,0,1,35,2018,6,9,1,0.0,0,0,136.2,2.0,2
2628,1,0.0,0,1,1,0,2,2,2018,8,2,1,0.0,0,0,102.7,0.0,2
2629,3,0.0,2,0,1,0,1,68,2018,4,24,1,0.0,0,0,133.2,2.0,2
2630,2,0.0,0,2,1,0,2,154,2018,10,6,1,0.0,0,0,118.8,1.0,1
2631,2,0.0,1,3,1,0,1,64,2018,4,18,1,0.0,0,0,110.08,0.0,1
2632,1,0.0,0,2,1,0,2,1,2018,6,7,1,0.0,0,0,115.0,,2
2633,2,,0,1,1,0,2,4,2018,2,16,2,0.0,0,0,72.8,0.0,2
2634,1,0.0,0,3,1,0,2,113,2018,5,31,3,0.0,0,0,100.0,0.0,1
2635,2,0.0,3,7,1,0,2,74,2017,7,27,1,0.0,0,0,55.9,0.0,2
2636,2,0.0,0,3,1,0,2,213,2018,6,7,1,0.0,0,0,130.0,0.0,1
2637,1,0.0,0,4,1,0,2,14,2018,5,18,2,0.0,0,0,72.0,1.0,2
2638,2,,0,2,3,0,2,0,2018,8,16,1,0.0,0,0,91.59,0.0,2
2639,1,0.0,0,1,3,0,2,2,2018,6,30,1,0.0,0,0,127.0,0.0,2
2640,2,0.0,1,3,1,0,2,42,2018,4,21,1,,0,0,103.84,1.0,2
2641,3,0.0,2,3,1,0,1,49,2018,8,20,1,0.0,0,0,168.3,1.0,1
2642,3,0.0,0,1,1,0,1,203,2018,8,27,1,0.0,0,0,137.7,1.0,1
2643,1,0.0,1,2,1,0,6,192,2018,9,5,3,0.0,0,0,106.0,0.0,1
2644,2,0.0,1,1,1,0,2,60,2017,9,21,2,0.0,0,0,65.0,0.0,2
2645,2,0.0,0,4,1,0,2,36,2017,10,21,1,0.0,0,0,96.3,2.0,2
2646,2,1.0,1,3,1,0,1,3,2018,2,15,1,0.0,0,0,106.0,2.0,2
2647,1,0.0,0,1,3,0,2,27,2018,1,5,2,0.0,0,0,64.8,0.0,2
2648,2,0.0,0,2,1,0,2,96,2018,6,29,1,0.0,0,0,118.8,1.0,2
2649,1,0.0,0,1,1,0,2,34,2018,7,19,3,0.0,0,0,65.0,0.0,2
2650,1,0.0,1,1,1,0,2,3,2018,2,1,3,1.0,0,9,66.0,0.0,2
2651,2,0.0,1,3,1,0,2,16,2017,10,1,1,0.0,0,0,111.75,1.0,2
2652,2,0.0,0,5,2,0,2,230,2018,9,6,1,0.0,0,0,137.0,0.0,1
2653,2,0.0,2,2,3,0,2,39,2018,2,28,1,0.0,0,0,72.2,0.0,2
2654,2,1.0,2,3,1,0,5,48,2018,8,25,1,0.0,0,0,184.26,2.0,2
2655,2,2.0,2,4,1,0,3,13,2018,11,13,1,0.0,0,0,147.9,0.0,1
2656,2,,0,3,1,0,4,178,2018,8,25,1,0.0,0,0,88.77,0.0,1
2657,2,,0,3,1,0,2,259,2018,5,5,1,0.0,0,0,90.0,0.0,1
2658,2,0.0,0,3,1,0,2,193,2018,9,29,1,,0,0,93.09,1.0,1
2659,2,0.0,1,3,1,0,1,126,2018,5,2,1,0.0,0,0,86.36,,2
2660,1,,1,1,2,0,2,301,2018,7,30,2,0.0,0,0,90.0,0.0,2
2661,1,0.0,0,2,1,0,2,164,2017,10,2,2,0.0,0,0,100.0,,2
2662,1,,0,1,3,0,2,9,2018,9,22,1,0.0,0,0,119.2,,2
2663,2,0.0,0,1,1,0,1,53,2018,8,6,1,0.0,0,0,168.3,1.0,2
2664,2,0.0,2,1,1,0,1,131,2018,10,15,1,0.0,0,0,132.3,0.0,1
2665,2,0.0,0,3,1,0,2,44,2018,2,17,2,0.0,0,0,75.0,0.0,2
2666,0,2.0,2,2,1,0,2,68,2018,4,24,1,0.0,0,0,108.38,1.0,1
2667,2,0.0,0,1,1,0,2,159,2018,2,13,2,0.0,0,0,70.0,,2
2668,2,0.0,0,3,1,0,2,183,2018,9,8,1,0.0,0,0,110.0,1.0,1
2669,2,0.0,1,2,1,0,2,94,2018,4,8,1,0.0,0,0,96.3,0.0,1
2670,3,0.0,2,2,1,0,2,55,2018,4,22,1,0.0,0,0,130.05,2.0,2
2671,2,0.0,0,3,1,0,2,271,2018,9,21,2,,0,0,101.33,1.0,1
2672,2,0.0,1,2,1,0,2,26,2018,8,15,2,0.0,0,0,85.0,,2
2673,1,0.0,4,10,3,0,2,26,2018,12,1,1,0.0,0,0,66.29,0.0,1
2674,1,0.0,0,2,1,0,2,192,2018,6,24,2,,0,0,95.0,0.0,2
2675,2,0.0,2,1,1,0,2,52,2018,11,19,1,0.0,0,0,93.6,2.0,2
2676,2,,2,5,1,0,1,88,2018,7,5,1,0.0,0,0,127.8,1.0,2
2677,3,0.0,2,2,1,0,1,84,2018,8,5,1,0.0,0,0,150.3,1.0,2
2678,2,1.0,1,3,1,0,2,40,2018,3,10,1,0.0,0,0,98.1,2.0,2
2679,2,0.0,2,2,1,0,2,24,2018,5,29,1,0.0,0,0,104.55,2.0,2
2680,2,0.0,0,3,1,0,1,261,2018,10,13,2,0.0,0,0,90.95,2.0,2
2681,4,0.0,0,2,1,0,5,32,2018,8,17,1,0.0,0,0,214.75,1.0,2
2682,2,0.0,0,4,3,0,2,8,2017,10,28,1,0.0,0,0,109.25,,2
2683,2,0.0,1,2,1,0,2,284,2018,10,21,1,0.0,0,0,74.15,1.0,2
2684,3,0.0,0,3,1,0,1,198,2018,9,22,1,0.0,0,0,159.3,3.0,2
2685,1,0.0,1,1,1,1,2,0,2018,4,23,1,0.0,0,0,123.0,0.0,2
2686,1,,0,1,1,0,1,31,2018,5,19,1,0.0,0,0,108.11,0.0,2
2687,2,0.0,1,1,2,0,2,88,2017,10,5,2,0.0,0,0,112.2,,2
2688,2,0.0,1,2,3,0,2,121,2018,6,17,1,0.0,0,0,116.1,0.0,2
2689,2,0.0,0,4,1,0,2,235,2018,9,28,1,0.0,0,0,119.85,0.0,1
2690,2,0.0,1,2,1,0,2,290,2018,6,17,2,,0,0,72.0,1.0,2
2691,2,0.0,1,1,1,0,1,62,2018,4,30,1,0.0,0,0,140.4,0.0,1
2692,2,0.0,2,2,1,0,2,11,2017,8,22,1,,0,0,90.0,2.0,2
2693,2,0.0,2,1,3,0,2,55,2018,9,10,1,0.0,0,0,91.51,,2
2694,2,0.0,0,2,1,0,2,54,2018,2,26,1,,0,0,78.3,1.0,2
2695,2,0.0,0,2,1,0,2,37,2017,9,16,1,0.0,0,0,94.5,0.0,2
2696,1,0.0,0,1,1,0,4,0,2018,9,1,4,0.0,0,0,0.0,0.0,2
2697,2,0.0,0,3,1,0,2,183,2018,9,8,1,0.0,0,0,110.0,1.0,1
2698,2,0.0,1,2,1,0,2,66,2017,10,9,2,0.0,0,0,75.0,0.0,1
2699,2,0.0,0,1,1,0,1,37,2018,5,27,1,,0,0,140.4,0.0,1
2700,2,0.0,1,1,1,0,2,174,2017,10,10,1,0.0,0,0,70.0,0.0,1
2701,2,0.0,2,2,1,0,2,134,2017,12,4,2,0.0,0,0,65.0,0.0,2
2702,2,,1,2,1,0,2,95,2018,2,5,2,0.0,0,0,72.0,0.0,2
2703,2,,0,2,1,1,2,111,2018,8,11,1,0.0,0,0,123.3,0.0,2
2704,1,0.0,0,2,1,0,2,6,2017,11,17,3,1.0,2,10,65.0,0.0,2
2705,2,0.0,1,1,1,0,2,60,2018,5,21,1,0.0,0,0,126.9,1.0,2
2706,2,0.0,3,6,1,0,2,111,2018,7,18,2,0.0,0,0,72.25,0.0,2
2707,2,,1,0,3,0,2,52,2018,9,5,1,0.0,0,0,79.2,0.0,2
2708,2,0.0,0,4,1,0,2,6,2018,12,28,1,0.0,0,0,110.5,2.0,2
2709,2,0.0,1,1,1,0,2,1,2017,8,10,1,0.0,0,0,105.0,0.0,1
2710,3,0.0,0,1,3,0,2,0,2018,3,26,1,1.0,0,1,135.0,1.0,2
2711,2,0.0,1,3,3,0,2,30,2018,12,5,1,0.0,0,0,74.8,1.0,2
2712,2,0.0,2,2,1,0,1,92,2018,9,9,1,0.0,0,0,149.4,0.0,1
2713,2,,1,2,1,0,2,273,2018,5,13,1,0.0,0,0,95.0,0.0,1
2714,3,0.0,2,2,1,0,1,16,2018,7,16,1,0.0,0,0,180.5,0.0,1
2715,1,0.0,1,4,1,0,2,144,2018,6,29,1,0.0,0,0,80.75,0.0,1
2716,2,0.0,1,2,1,0,2,17,2018,10,3,2,0.0,0,0,85.0,0.0,2
2717,1,0.0,0,2,1,0,2,95,2018,4,5,1,0.0,0,0,72.8,0.0,1
2718,2,0.0,0,5,1,0,2,140,2017,12,29,2,0.0,0,0,70.0,0.0,2
2719,2,0.0,0,3,1,0,2,20,2018,10,4,1,0.0,0,0,149.0,0.0,2
2720,2,0.0,2,3,1,0,2,112,2018,7,7,2,,0,0,72.25,1.0,2
2721,2,0.0,1,1,3,0,2,102,2018,12,5,1,0.0,0,0,79.2,0.0,1
2722,1,0.0,1,3,1,0,1,71,2018,3,17,1,0.0,0,0,88.83,1.0,2
2723,2,0.0,2,3,1,0,1,51,2018,8,28,1,,0,0,123.3,1.0,1
2724,2,0.0,2,5,3,0,2,203,2018,10,24,1,0.0,0,0,85.5,0.0,1
2725,2,0.0,0,3,1,0,2,37,2018,10,13,2,0.0,0,0,105.0,0.0,2
2726,2,0.0,0,4,1,0,1,84,2018,4,27,1,0.0,0,0,118.15,1.0,2
2727,2,,0,1,2,0,2,55,2018,4,6,2,0.0,0,0,104.0,0.0,2
2728,2,0.0,2,3,1,0,2,276,2018,5,13,1,0.0,0,0,61.0,0.0,1
2729,2,0.0,0,3,3,0,2,68,2018,5,10,1,0.0,0,0,116.1,0.0,1
2730,3,0.0,2,2,1,0,2,31,2017,10,24,1,0.0,0,0,120.42,1.0,2
2731,1,0.0,0,1,1,0,2,99,2018,2,19,3,0.0,0,0,81.0,0.0,2
2732,2,0.0,2,2,3,0,2,84,2018,4,10,1,0.0,0,0,58.14,,2
2733,2,0.0,0,4,1,0,2,32,2017,9,23,1,0.0,0,0,155.8,1.0,2
2734,2,1.0,1,2,2,0,2,33,2018,8,15,1,0.0,0,0,127.05,,1
2735,1,0.0,0,4,1,0,2,151,2018,1,19,2,0.0,0,0,71.0,0.0,2
2736,2,0.0,2,1,1,0,2,114,2017,7,11,1,0.0,0,0,76.5,0.0,1
2737,2,,0,1,1,0,2,43,2017,10,13,2,0.0,0,0,85.0,0.0,2
2738,2,0.0,1,2,1,0,2,39,2017,10,23,1,0.0,0,0,74.88,1.0,2
2739,2,0.0,1,2,3,0,2,107,2018,10,21,1,0.0,0,0,108.0,1.0,2
2740,1,2.0,1,0,1,0,2,36,2018,7,25,1,0.0,0,0,161.1,2.0,2
2741,2,0.0,0,3,1,0,1,72,2018,4,26,1,0.0,0,0,109.8,0.0,1
2742,2,0.0,2,4,1,0,2,171,2018,8,11,1,0.0,0,0,99.45,1.0,2
2743,2,0.0,1,2,3,0,2,19,2018,11,18,1,0.0,0,0,88.0,2.0,2
2744,2,0.0,0,2,2,0,2,39,2017,8,14,2,0.0,0,0,109.0,0.0,2
2745,1,0.0,1,0,1,0,2,7,2018,5,16,1,,0,0,97.0,,2
2746,2,0.0,1,2,1,0,2,29,2018,3,4,1,0.0,0,0,89.93,0.0,2
2747,2,0.0,1,2,1,0,2,290,2018,6,17,1,0.0,0,0,72.0,0.0,1
2748,1,0.0,0,1,1,0,2,4,2018,7,5,4,1.0,0,7,0.0,1.0,2
2749,2,0.0,0,3,1,0,2,302,2018,12,29,1,0.0,0,0,90.3,2.0,1
2750,2,0.0,1,0,3,0,2,102,2018,10,9,1,0.0,0,0,108.0,1.0,2
2751,2,0.0,2,0,1,0,2,87,2018,10,30,1,0.0,0,0,90.9,1.0,1
2752,2,0.0,2,3,1,0,1,127,2018,4,15,1,0.0,0,0,91.29,0.0,2
2753,2,0.0,0,3,1,0,2,304,2018,11,3,1,0.0,0,0,89.0,0.0,1
2754,2,0.0,1,2,1,0,2,86,2018,5,20,2,0.0,0,0,65.0,1.0,2
2755,1,0.0,2,1,1,0,2,163,2018,10,15,1,0.0,0,0,115.0,0.0,1
2756,2,0.0,0,2,2,0,2,74,2017,9,18,2,0.0,0,0,109.0,0.0,2
2757,3,0.0,0,1,1,0,2,74,2018,5,21,1,,0,0,168.3,2.0,2
2758,2,0.0,1,2,1,0,2,338,2018,10,7,2,,0,0,45.33,1.0,2
2759,1,0.0,2,2,1,0,2,229,2018,10,22,1,0.0,0,0,80.75,0.0,1
2760,2,0.0,2,5,1,0,2,14,2017,9,15,1,0.0,0,0,132.0,2.0,2
2761,2,0.0,1,4,1,1,2,1,2018,2,15,1,0.0,0,0,82.4,1.0,2
2762,2,1.0,0,1,1,0,2,17,2018,7,29,1,0.0,0,0,129.0,2.0,2
2763,1,0.0,0,1,1,0,2,115,2018,7,23,1,0.0,0,0,99.9,1.0,2
2764,2,0.0,2,1,3,0,4,208,2018,9,11,1,0.0,0,0,116.1,0.0,1
2765,2,1.0,2,1,1,0,2,5,2018,4,17,2,0.0,0,0,95.2,0.0,2
2766,2,0.0,0,4,1,0,2,57,2018,3,29,1,0.0,0,0,85.85,1.0,2
2767,2,0.0,2,0,3,1,2,77,2018,5,1,1,0.0,0,0,125.1,0.0,2
2768,3,0.0,2,1,1,0,2,87,2018,10,22,2,0.0,0,0,105.4,0.0,2
2769,1,0.0,0,2,1,0,2,10,2018,11,15,1,0.0,0,0,103.0,2.0,2
2770,1,0.0,1,2,3,0,2,10,2018,10,3,1,0.0,0,0,135.0,3.0,2
2771,2,0.0,1,0,3,0,2,49,2018,7,11,1,0.0,0,0,93.15,0.0,1
2772,2,0.0,0,1,1,0,2,236,2017,10,3,1,0.0,0,0,89.25,0.0,1
2773,2,0.0,1,4,2,0,2,49,2017,12,28,1,0.0,0,0,145.61,1.0,2
2774,1,0.0,0,1,1,0,2,15,2018,1,26,3,,0,0,80.0,0.0,2
2775,2,0.0,0,2,1,0,2,42,2018,3,11,1,0.0,0,0,81.9,0.0,2
2776,2,0.0,0,3,1,0,2,274,2018,8,9,1,0.0,0,0,107.0,2.0,1
2777,1,0.0,0,1,1,0,2,2,2018,1,30,1,0.0,0,0,80.0,1.0,2
2778,2,0.0,2,2,1,0,2,23,2018,4,2,2,0.0,0,0,95.0,2.0,2
2779,2,0.0,2,1,3,1,2,29,2017,12,6,2,0.0,0,0,66.0,1.0,2
2780,2,0.0,2,4,1,0,2,57,2018,2,27,1,0.0,0,0,59.21,1.0,2
2781,2,0.0,0,4,3,0,2,76,2018,4,12,1,0.0,0,0,80.75,0.0,1
2782,1,0.0,0,1,1,1,2,1,2018,7,21,3,,0,0,88.0,1.0,2
2783,3,0.0,1,3,1,0,1,35,2018,10,3,1,0.0,0,0,158.4,2.0,2
2784,3,,1,1,1,0,2,39,2018,2,8,2,,0,0,98.94,2.0,2
2785,2,0.0,1,3,1,0,2,8,2018,2,22,1,0.0,0,0,93.0,0.0,2
2786,1,0.0,0,1,3,0,2,3,2018,10,25,1,0.0,0,0,84.7,1.0,2
2787,2,0.0,0,2,2,0,2,320,2018,8,18,1,0.0,0,0,115.0,1.0,1
2788,2,0.0,2,3,1,1,1,17,2018,12,2,1,0.0,0,0,107.09,2.0,2
2789,2,0.0,0,3,1,0,2,44,2018,2,17,2,0.0,0,0,75.0,0.0,2
2790,1,0.0,1,0,1,0,2,263,2017,9,21,2,,0,0,59.5,,2
2791,1,0.0,0,2,3,0,2,8,2018,6,14,1,0.0,0,0,76.08,0.0,2
2792,2,,2,0,1,0,2,27,2018,10,16,2,0.0,0,0,85.0,0.0,2
2793,2,0.0,0,3,1,0,1,11,2018,12,29,1,0.0,0,0,148.0,1.0,2
2794,2,0.0,0,3,1,0,2,304,2018,11,3,1,0.0,0,0,89.0,0.0,1
2795,2,0.0,0,5,1,0,2,140,2017,12,29,2,0.0,0,0,70.0,0.0,2
2796,2,0.0,1,0,1,0,2,286,2018,10,16,2,0.0,0,0,90.0,0.0,1
2797,2,0.0,2,2,1,0,5,16,2018,5,6,1,0.0,0,0,194.58,2.0,2
2798,2,0.0,2,5,1,0,2,105,2018,6,11,1,0.0,0,0,119.85,2.0,2
2799,1,0.0,0,3,1,0,2,19,2017,10,6,2,1.0,1,0,80.0,0.0,2
2800,2,0.0,0,3,1,0,2,160,2017,12,30,2,0.0,0,0,70.0,0.0,2
2801,2,0.0,0,2,2,0,2,102,2017,10,16,1,0.0,0,0,101.5,0.0,1
2802,2,0.0,2,2,1,0,2,71,2018,3,18,1,0.0,0,0,90.95,1.0,2
2803,2,0.0,1,0,1,0,2,19,2018,7,25,1,0.0,0,0,151.0,,1
2804,2,0.0,0,4,2,0,2,323,2018,5,17,2,0.0,0,0,112.0,1.0,1
2805,2,0.0,1,3,3,0,2,56,2018,12,26,1,,0,0,88.4,0.0,1
2806,2,0.0,2,3,1,0,2,276,2018,5,13,1,0.0,0,0,61.0,0.0,1
2807,2,0.0,2,1,2,0,2,131,2017,8,15,1,0.0,0,0,94.5,0.0,1
2808,2,0.0,2,1,2,0,2,7,2017,12,26,2,0.0,0,0,98.6,2.0,2
2809,2,,2,0,1,0,2,25,2018,9,11,1,0.0,0,0,88.0,0.0,2
2810,2,0.0,0,2,1,0,1,92,2018,3,18,1,0.0,0,0,87.3,0.0,2
2811,2,0.0,0,2,3,0,2,1,2018,8,24,1,0.0,0,0,99.33,1.0,2
2812,2,0.0,2,1,1,0,2,16,2017,9,13,1,,0,0,105.0,2.0,2
2813,2,0.0,0,2,2,0,1,80,2017,10,9,2,0.0,0,0,136.0,0.0,2
2814,2,0.0,0,3,1,0,2,193,2017,10,15,1,0.0,0,0,65.0,0.0,1
2815,1,0.0,0,2,2,0,2,6,2017,12,10,1,0.0,0,0,0.0,,2
2816,2,0.0,1,2,1,0,2,256,2017,9,14,2,0.0,0,0,76.67,0.0,2
2817,2,0.0,2,1,1,0,1,3,2017,10,18,1,0.0,0,0,136.0,0.0,2
2818,2,0.0,2,2,1,0,2,179,2018,7,17,1,0.0,0,0,90.95,1.0,2
2819,2,0.0,1,3,1,0,2,76,2018,6,13,2,0.0,0,0,116.28,,2
2820,2,0.0,0,4,1,0,2,3,2017,10,7,2,0.0,0,0,70.0,0.0,2
2821,2,1.0,0,1,2,0,2,32,2018,4,27,1,0.0,0,0,165.15,0.0,2
2822,2,0.0,1,3,3,0,2,110,2018,5,5,1,,0,0,101.58,1.0,2
2823,2,,0,2,2,0,2,39,2017,8,14,2,0.0,0,0,101.5,0.0,2
2824,2,0.0,0,3,1,0,2,44,2018,2,17,2,,0,0,75.0,0.0,2
2825,2,0.0,1,2,1,0,2,3,2017,10,19,3,0.0,0,0,123.0,0.0,2
2826,2,0.0,0,1,1,0,2,0,2018,3,1,1,0.0,0,0,101.0,0.0,2
